tanggal;kode;open_price;high_price;low_price;close_price;volume
2022-11-10;adro;1237.5925875258172;1258.8084604548312;1219.9126934183055;1230.5206298828125;153812400
2022-11-11;adro;1237.5926195379657;1251.7365351898281;1216.3767460601719;1234.056640625;96575300
2022-11-14;adro;1234.0567940848214;1258.8086495535715;1234.0567940848214;1237.5927734375;60258000
2022-11-15;adro;1255.27257848669;1262.3445366753474;1230.520724826389;1241.128662109375;55915600
2022-11-16;adro;1276.4885216293549;1287.0964594822306;1244.6647080707285;1262.3446044921875;86525300
2022-11-17;adro;1248.2005091590138;1276.4883393949121;1237.5925728205518;1269.4163818359375;73229600
2022-11-18;adro;1269.4163818359375;1280.0243181743992;1258.8084454974755;1269.4163818359375;40162000
2022-11-21;adro;1276.488413244728;1311.8482030853022;1276.488413244728;1304.7762451171875;65550500
2022-11-22;adro;1315.3842139991555;1325.992151208826;1290.632360509924;1308.312255859375;59965000
2022-11-23;adro;1315.38437109375;1340.1362275390625;1315.38437109375;1325.9923095703125;45573200
2022-11-24;adro;1329.5282890624999;1336.6002480468749;1322.456330078125;1325.9923095703125;24418800
2022-11-25;adro;1325.9922467351919;1325.9922467351919;1304.7763707874287;1318.9202880859375;33140500
2022-11-28;adro;1322.456298828125;1336.6002164626502;1315.3843400108622;1322.456298828125;40277700
2022-11-29;adro;1340.1360281718146;1371.9598388671875;1336.6000492056621;1371.9598388671875;94151500
2022-11-30;adro;1379.0316417605377;1389.639577466388;1361.351748917454;1368.4237060546875;152171400
2022-12-01;adro;1389.6397977388822;1389.6397977388822;1375.495881222456;1379.0318603515625;56516100
2022-12-02;adro;1375.4959681919643;1375.4959681919643;1350.7441127232144;1361.35205078125;36882200
2022-12-05;adro;1371.9597632998514;1375.4957420712426;1329.5280180431548;1336.5999755859375;51037700
2022-12-06;adro;1343.6720287893702;1354.2799658587599;1325.9921336737207;1347.2080078125;56845900
2022-12-07;adro;1350.7440501081103;1368.4239460519339;1336.6001333530517;1354.280029296875;59277300
2022-12-08;adro;1354.280113505807;1357.8160929144385;1311.848360602231;1322.456298828125;63665900
2022-12-09;adro;1318.9198814060378;1322.4558596403701;1283.5600990627122;1301.239990234375;67555400
2022-12-12;adro;1301.2401315789475;1350.7438322368423;1297.7041529605265;1343.671875;76652000
2022-12-13;adro;1340.1361958712816;1340.1361958712816;1322.456298828125;1322.456298828125;51354800
2022-12-14;adro;1333.0640702395096;1393.1757126641028;1329.528091273357;1371.9598388671875;131274900
2022-12-15;adro;1375.495881222456;1403.7837142553085;1361.3519647060298;1379.0318603515625;69993700
2022-12-16;adro;1368.4240129563987;1386.1039097646208;1361.3520542331096;1375.4959716796875;63989300
2022-12-19;adro;1368.4237816952339;1403.7835693359375;1368.4237816952339;1403.7835693359375;58801000
2022-12-20;adro;1403.7836546605947;1410.8556126185824;1382.567780786631;1386.103759765625;47259900
2022-12-21;adro;1375.495822828643;1389.6397387446189;1371.9598438496491;1386.103759765625;36433600
2022-12-22;adro;1382.5678123881798;1393.1757495676288;1379.0318333283635;1389.6397705078125;32321000
2022-12-23;adro;1364.8879029281497;1364.8879029281497;1343.6720287893702;1347.2080078125;118489300
2022-12-26;adro;1350.7438322368423;1361.3517680921054;1336.599917763158;1343.671875;45950200
2022-12-27;adro;1343.6722070312499;1347.2081865234375;1318.9203505859375;1325.9923095703125;60813800
2022-12-28;adro;1329.5282890624999;1333.0642685546875;1308.312412109375;1325.9923095703125;52254700
2022-12-29;adro;1322.4560032894738;1350.7438322368423;1311.8480674342106;1343.671875;64775200
2022-12-30;adro;1347.2081333705357;1368.4240094866072;1333.0642159598215;1361.35205078125;98381200
2023-01-02;adro;1365.6191015216966;1380.7506151119646;1358.0533447265625;1358.0533447265625;69696600
2023-01-03;adro;1358.0533918900924;1358.0533918900924;1324.0074851296165;1331.5732421875;95601300
2023-01-04;adro;1339.13906471946;1346.7048221472537;1248.3499755859375;1248.3499755859375;163804600
2023-01-05;adro;1229.4354346490675;1237.0011911699848;1165.1265042212701;1172.6922607421875;225480200
2023-01-06;adro;1168.9092197296725;1206.7379970672025;1168.9092197296725;1187.8236083984375;133608100
2023-01-09;adro;1191.6066991220607;1199.1724559418833;1127.2977661535685;1146.212158203125;165697500
2023-01-10;adro;1149.9948310609077;1187.8236083984375;1127.2975646583898;1187.8236083984375;149820700
2023-01-11;adro;1187.823808778007;1214.3039573813385;1165.1265385465802;1202.955322265625;101097700
2023-01-12;adro;1180.2579357554612;1184.0408137546774;1153.7777897609476;1168.9093017578125;78240400
2023-01-13;adro;1180.2578529309314;1191.6064861321904;1176.4749751971785;1187.8236083984375;49588400
2023-01-16;adro;1180.2580172631049;1184.0408955235634;1168.9093824817287;1172.6922607421875;25866600
2023-01-17;adro;1157.5605865284135;1191.6064861321904;1153.7777087946606;1187.8236083984375;51667000
2023-01-18;adro;1195.3894851636435;1221.8696319868889;1191.606607046037;1199.17236328125;61754000
2023-01-19;adro;1187.8237259336302;1221.86962890625;1187.8237259336302;1221.86962890625;47144100
2023-01-20;adro;1229.4353438012392;1233.2182217821662;1214.3038318775318;1225.6524658203125;50695900
2023-01-24;adro;1225.6525085449218;1229.4353866577148;1199.1723617553712;1210.52099609375;34335900
2023-01-25;adro;1206.7382874900159;1206.7382874900159;1180.2581369808306;1184.041015625;42325000
2023-01-26;adro;1153.7778754250155;1161.3436319851796;1131.0806057445234;1138.6463623046875;83858800
2023-01-27;adro;1127.297882678462;1165.1266706878064;1127.297882678462;1157.5609130859375;63547600
2023-01-30;adro;1157.5607537050976;1172.6922668254256;1127.2977274644413;1138.6463623046875;47836700
2023-01-31;adro;1123.5146892650707;1142.4290779732369;1112.166056040171;1119.7318115234375;79164200
2023-02-01;adro;1112.166218385858;1134.8634881488347;1108.3833400920287;1115.9490966796875;59728700
2023-02-02;adro;1112.1660573075458;1123.5146905453778;1085.6859130859375;1085.6859130859375;88969700
2023-02-03;adro;1085.6859993312669;1085.6859993312669;1036.5085847274117;1044.0743408203125;101999600
2023-02-06;adro;1044.0743803394785;1074.3374058565648;1028.9428675809354;1051.64013671875;80778600
2023-02-07;adro;1081.9030753270977;1115.9489762989294;1081.9030753270977;1093.251708984375;113365400
2023-02-08;adro;1097.0347072653574;1112.1662204690176;1085.6860723626123;1104.6004638671875;50651900
2023-02-09;adro;1081.903281628246;1093.2519174495212;1066.771767199879;1074.3375244140625;58268500
2023-02-10;adro;1040.2915453388744;1051.6401803789347;1025.160031952127;1036.5086669921875;73205300
2023-02-13;adro;1055.4230149083858;1070.554527666929;1051.64013671875;1051.64013671875;58110000
2023-02-14;adro;1055.423052137395;1078.1203220758337;1047.8572954912488;1070.5545654296875;47207700
2023-02-15;adro;1085.686070329052;1149.9950013241526;1085.686070329052;1115.9490966796875;150083400
2023-02-16;adro;1123.5148553717627;1131.0806119735928;1093.2518289644424;1104.6004638671875;49484000
2023-02-17;adro;1104.6003841824001;1108.3832622104221;1081.9031160142686;1089.4688720703125;45060800
2023-02-20;adro;1085.6860334725216;1100.8175461341596;1066.7716426454742;1097.03466796875;67438100
2023-02-21;adro;1081.9032423952792;1097.0347562749334;1066.771728515625;1066.771728515625;57575900
2023-02-22;adro;1089.4689967105262;1100.8176320929276;1074.3374828673245;1078.120361328125;51853800
2023-02-23;adro;1089.4689116379311;1115.9490587957973;1085.6860334725216;1097.03466796875;80466800
2023-02-24;adro;1108.3832205274114;1119.7318541846885;1089.4688310986157;1093.251708984375;72020500
2023-02-27;adro;1100.8175835043696;1115.9490966796875;1093.2518269167108;1115.9490966796875;42554800
2023-02-28;adro;1112.1662956926734;1149.9950812604516;1100.81766002234;1131.0806884765625;141401100
2023-03-01;adro;1134.8635670333404;1138.6464455901182;1112.1662956926734;1131.0806884765625;74127000
2023-03-02;adro;1134.8635670333404;1146.2122027036737;1123.514931363007;1131.0806884765625;50943400
2023-03-03;adro;1168.909346220509;1184.0408587929428;1142.42919921875;1142.42919921875;113137800
2023-03-06;adro;1142.4291631429876;1142.4291631429876;1097.0346268591602;1100.8175048828125;68471200
2023-03-07;adro;1089.4689548732517;1100.8175898198483;1078.1203199266554;1081.9031982421875;81747200
2023-03-08;adro;1074.3374374598673;1104.6004638671875;1062.9888025571222;1104.6004638671875;73894700
2023-03-09;adro;1115.9490587957973;1115.9490587957973;1097.03466796875;1097.03466796875;42649600
2023-03-10;adro;1097.034711504316;1097.034711504316;1078.1203199266554;1081.9031982421875;29013700
2023-03-13;adro;1085.6860334725216;1108.3833024649784;1081.903155307112;1097.03466796875;44258200
2023-03-14;adro;1100.8175965457187;1100.8175965457187;1047.8572998046875;1047.8572998046875;60495700
2023-03-15;adro;1055.4230166903408;1066.771651278409;1032.7257475142044;1040.29150390625;50051200
2023-03-16;adro;1028.9429598721592;1028.9429598721592;983.548417524858;998.679931640625;100194800
2023-03-17;adro;1002.4627202534848;1051.64013671875;1002.4627202534848;1051.64013671875;165045800
2023-03-20;adro;1044.074260038488;1051.6400155460133;1025.1598712696748;1028.9427490234375;27177000
2023-03-21;adro;1028.9429515796703;1032.725830078125;1017.5943160843063;1032.725830078125;28977600
2023-03-24;adro;1025.1600364571188;1036.50867154705;1013.8114013671875;1013.8114013671875;51810300
2023-03-27;adro;1025.1600364571188;1036.50867154705;1010.0285230038771;1013.8114013671875;54183300
2023-03-28;adro;1021.377151434172;1059.2059348206228;1021.377151434172;1047.8572998046875;95908100
2023-03-29;adro;1062.988725874159;1100.8175061543782;1059.2058478461372;1089.4688720703125;106383200
2023-03-30;adro;1097.0345463237697;1104.6003018156578;1078.1201575940495;1085.6859130859375;71977200
2023-03-31;adro;1089.4689116379311;1108.3833024649784;1078.1202771417027;1097.03466796875;61694500
2023-04-03;adro;1112.166259765625;1142.4292872422407;1112.166259765625;1112.166259765625;98297900
2023-04-04;adro;1138.6463194800206;1165.1264664446721;1138.6463194800206;1153.77783203125;93744600
2023-04-05;adro;1149.9951554840686;1161.343791886872;1134.8636402803309;1157.5609130859375;54323500
2023-04-06;adro;1157.5607117911836;1180.2579806498343;1142.42919921875;1142.42919921875;71186200
2023-04-10;adro;1142.4293241468959;1157.560838374007;1123.514931363007;1131.0806884765625;29429000
2023-04-11;adro;1119.7319287909836;1157.5607101690575;1119.7319287909836;1153.77783203125;46716100
2023-04-12;adro;1153.7777111981366;1153.7777111981366;1108.3831782985378;1119.7318115234375;84393600
2023-04-13;adro;1119.7318115234375;1138.6462002316036;1115.9489337818043;1119.7318115234375;38736700
2023-04-14;adro;1119.7319770708477;1131.0806119735928;1104.6004638671875;1104.6004638671875;45832600
2023-04-17;adro;1104.6004681353804;1115.9491030819768;1081.9031982421875;1081.9031982421875;47706200
2023-04-18;adro;1085.6859891764323;1142.429159342448;1085.6859891764323;1134.8634033203125;85627400
2023-04-26;adro;1149.9949911794354;1184.0408955235634;1142.429234658518;1172.6922607421875;104615000
2023-04-27;adro;1172.692343971946;1176.4752225008879;1153.7779513272374;1165.1265869140625;41028100
2023-04-28;adro;1172.692379692492;1195.389651557508;1157.5608651158147;1184.041015625;72560800
2023-05-02;adro;1172.692268934826;1172.692268934826;1119.7319729184144;1127.2977294921875;81649400
2023-05-03;adro;1127.2977735039328;1153.7779225459715;1108.383381331048;1112.166259765625;71441900
2023-05-04;adro;1108.3833421681024;1134.8634902745077;1097.0347072653574;1104.6004638671875;73997700
2023-05-05;adro;1081.9031199246751;1089.4688760080644;1040.2914614660338;1055.4229736328125;158924500
2023-05-08;adro;1062.9886466102732;1108.3831795616018;1062.9886466102732;1085.6859130859375;65765900
2023-05-09;adro;1100.817464755893;1100.817464755893;1081.9030753270977;1093.251708984375;45066800
2023-05-10;adro;1097.0347460273172;1123.5148950693558;1097.0347460273172;1112.166259765625;84244500
2023-05-11;adro;1104.6004725864955;1115.9491075788226;1044.074419294085;1059.2059326171875;209469700
2023-05-12;adro;1059.205853006114;1059.205853006114;1040.2914627738621;1044.0743408203125;60919400
2023-05-15;adro;1051.6401440613251;1055.423022277373;994.8969708206063;1006.24560546875;116378900
2023-05-16;adro;1021.3772000087781;1036.5087140829821;1006.245685934574;1010.028564453125;66336200
2023-05-17;adro;1025.1601346233697;1025.1601346233697;960.8511962890625;960.8511962890625;142037300
2023-05-19;adro;953.2853051656509;960.8510615558545;900.3250104342259;911.6736450195312;168354900
2023-05-22;adro;926.805195381971;941.9367087759623;911.6736819879796;930.5880737304688;192718400
2023-05-23;adro;960.2683715820312;960.2683715820312;960.2683715820312;960.2683715820312;25791700
2023-05-24;adro;930.9151822916667;968.6549869791667;930.9151822916667;943.4951171875;105384800
2023-05-25;adro;922.5284849922612;922.5284849922612;888.9819946289062;888.9819946289062;124673400
2023-05-26;adro;876.4020385742188;909.9485280890214;872.2087273848684;876.4020385742188;81565700
2023-05-29;adro;888.9820609714675;893.1753725798234;842.8556332795516;868.0155029296875;80215800
2023-05-30;adro;868.0154508617817;901.5619417163433;863.8221395049615;884.7886962890625;63219000
2023-05-31;adro;868.0154194551355;876.4020418653301;842.855552224552;855.4354858398438;169456800
2023-06-05;adro;876.4020257859004;909.9485148111979;872.2087146577381;880.5953369140625;119850300
2023-06-06;adro;922.5284170889639;935.108350049268;905.7551731418919;930.9150390625;106615300
2023-06-07;adro;922.5284811977966;922.5284811977966;897.3686135287659;909.9485473632812;69604900
2023-06-08;adro;918.3351920387961;926.7218147971413;905.7552579012784;922.5285034179688;46850800
2023-06-09;adro;926.7217663629958;935.108388683023;909.9485217229417;918.3351440429688;36414600
2023-06-12;adro;930.9151130779836;939.3017357183259;922.5284904376415;926.7218017578125;32981000
2023-06-13;adro;918.3351791174704;930.9151130779836;901.561933836786;926.7218017578125;47913300
2023-06-14;adro;926.7218706597223;947.6884288194445;922.5285590277779;943.4951171875;43317300
2023-06-15;adro;943.494992463485;977.0414810844089;930.9150592306386;964.4615478515625;75697800
2023-06-16;adro;985.4281392590752;985.4281392590752;964.4615831046268;972.8482055664062;90162500
2023-06-19;adro;964.4615375890141;964.4615375890141;943.4949824240356;947.6882934570312;26428500
2023-06-20;adro;947.688402352354;960.2683368968543;943.4950908375206;951.8817138671875;24643400
2023-06-21;adro;951.8816044900269;960.2682265560184;943.4949824240356;947.6882934570312;29760300
2023-06-22;adro;943.4949824240356;968.6548486220098;943.4949824240356;947.6882934570312;38508700
2023-06-23;adro;956.0750168599355;956.0750168599355;935.1084594726562;935.1084594726562;20704900
2023-06-26;adro;935.1084243981547;939.3017357183259;918.3351791174704;926.7218017578125;25265900
2023-06-27;adro;926.7218365177446;947.6883939050239;926.7218365177446;935.1084594726562;24633800
2023-07-03;adro;951.8816368528701;981.2348150818133;947.6883256773068;977.04150390625;58100700
2023-07-04;adro;972.8482405181624;985.4281746627938;968.6549291366185;981.23486328125;20358800
2023-07-05;adro;985.4281918864606;1023.1679949799845;985.4281918864606;1014.7813720703125;71359500
2023-07-06;adro;1014.781272919324;1031.5545170998087;1010.5879618742028;1027.3612060546875;41830700
2023-07-07;adro;1010.5880519321986;1014.7813633510044;993.8148062569754;998.0081176757812;32118800
2023-07-10;adro;998.0081262509685;1014.7813720703126;993.8148147961325;1014.7813720703125;20339700
2023-07-11;adro;1006.3946759259259;1023.1679205246913;1002.2013647762345;1018.974609375;31866300
2023-07-12;adro;1018.9746255995352;1018.9746255995352;993.8147583007812;993.8147583007812;28404900
2023-07-13;adro;985.4281392590752;985.4281392590752;956.0749606428475;972.8482055664062;42297500
2023-07-14;adro;972.8481548761918;989.6213989257812;972.8481548761918;989.6213989257812;31423200
2023-07-17;adro;998.0081176757812;1010.5880519321986;998.0081176757812;998.0081176757812;26063600
2023-07-18;adro;1002.2013709596298;1002.2013709596298;972.8481927306866;977.04150390625;23104600
2023-07-20;adro;985.4281358678633;998.0080695172402;985.4281358678633;993.8147583007812;33287800
2023-07-21;adro;998.0081262509685;1018.9746835251485;998.0081262509685;1014.7813720703125;70949300
2023-07-24;adro;1014.7813676224064;1039.9412362411438;1006.394744749494;1035.7479248046875;97266900
2023-07-25;adro;1039.9411651234568;1056.7144097222222;1018.9746093749999;1018.974609375;82665100
2023-07-26;adro;1031.554634765625;1052.5211923828126;1027.3613232421876;1048.327880859375;96761300
2023-07-27;adro;1048.3277612802933;1048.3277612802933;1023.1678950095663;1027.3612060546875;37905300
2023-07-28;adro;1023.1679904953188;1039.9412362411438;1010.5880561859501;1035.7479248046875;40850500
2023-07-31;adro;1035.7479427859992;1035.7479427859992;998.0081392027035;1010.5880737304688;64743500
2023-08-01;adro;1010.5878541060572;1010.5878541060572;993.8146117142554;1002.2012329101562;23569300
2023-08-02;adro;998.0080695172402;998.0080695172402;981.2348246514042;993.8147583007812;21765400
2023-08-03;adro;993.8147099381787;1002.2013319629734;985.4280879133839;989.6213989257812;18908200
2023-08-04;adro;1002.2014030456543;1023.1679595947265;1002.2014030456543;1006.3947143554688;26476900
2023-08-07;adro;1006.3947405133929;1006.3947405133929;989.6214948381696;998.0081176757812;20598900
2023-08-08;adro;1006.3946919501582;1014.7813143830762;993.8147583007812;993.8147583007812;22669900
2023-08-09;adro;1002.2014030456543;1006.3947143554688;993.8147804260254;1006.3947143554688;22561900
2023-08-10;adro;1018.9746967489789;1023.168008258234;1006.3947622212137;1010.5880737304688;42703500
2023-08-11;adro;1010.5881547643783;1014.7814666098736;985.4282836914062;985.4282836914062;35509700
2023-08-14;adro;989.621301116305;1010.5878541060572;977.0413693224536;1002.2012329101562;36895300
2023-08-15;adro;1010.5880058866098;1060.9077406195531;1006.3946946588645;1052.5211181640625;99083700
2023-08-16;adro;1052.5211661202566;1065.1011003766741;1044.1345432826452;1056.7144775390625;41050900
2023-08-18;adro;1056.7144515871064;1073.4876968503936;1039.941206323819;1065.10107421875;47312500
2023-08-21;adro;1073.4877146946565;1098.6475830078125;1069.2944033091305;1098.6475830078125;77668100
2023-08-22;adro;1098.6474817346643;1140.580591724537;1098.6474817346643;1132.1939697265625;102556100
2023-08-23;adro;1144.7739027235243;1165.7404577184607;1132.1939697265625;1132.1939697265625;86184900
2023-08-24;adro;1123.8074471120083;1144.774003961113;1107.0342016327247;1119.6141357421875;57289800
2023-08-25;adro;1119.6139915201195;1119.6139915201195;1086.0675048828125;1086.0675048828125;46004100
2023-08-28;adro;1094.4541953926655;1136.3873063272504;1094.4541953926655;1123.807373046875;49355200
2023-08-29;adro;1136.3873063272504;1144.7739285141674;1119.6140619534165;1123.807373046875;35735000
2023-08-30;adro;1136.3873549677626;1144.7739775136502;1115.4207986030437;1128.000732421875;37456100
2023-08-31;adro;1123.8074471120083;1128.0007584818293;1111.2275130025455;1119.6141357421875;37316600
2023-09-01;adro;1123.807373046875;1140.580617420709;1119.6140619534165;1123.807373046875;22633200
2023-09-04;adro;1128.0006090150262;1157.353784714302;1128.0006090150262;1148.9671630859375;48905500
2023-09-05;adro;1153.1604739001198;1165.7404063426663;1144.7738522717552;1148.9671630859375;37110800
2023-09-06;adro;1169.9337375122495;1211.8668463836564;1169.9337375122495;1203.480224609375;107690900
2023-09-07;adro;1203.480394575331;1228.6402634514702;1174.1272142198352;1207.6737060546875;105815800
2023-09-08;adro;1207.6736321366782;1232.833499472859;1199.2870096912845;1211.866943359375;58380400
2023-09-11;adro;1216.060311453683;1224.4469342912946;1169.933885846819;1174.127197265625;64749200
2023-09-12;adro;1182.513745725367;1195.0936791905303;1169.9338122602035;1178.3204345703125;52990600
2023-09-13;adro;1186.7071746612762;1203.4804209462413;1182.513863090035;1199.287109375;38990000
2023-09-14;adro;1216.0601072540808;1232.8333501127577;1211.8667965394116;1220.25341796875;58317100
2023-09-15;adro;1220.2534441880775;1220.2534441880775;1190.9002685546875;1190.9002685546875;55255400
2023-09-18;adro;1195.0935793594574;1203.4802009689975;1178.3203361403773;1190.9002685546875;46627900
2023-09-19;adro;1199.2871775660021;1224.44704842403;1182.5139303273168;1216.0604248046875;62425500
2023-09-20;adro;1228.6401594007336;1253.8000261461411;1220.2535371522645;1241.2200927734375;93046000
2023-09-21;adro;1241.22004435911;1245.4133553197828;1224.4468005164194;1237.0267333984375;37546100
2023-09-22;adro;1228.6401114770922;1241.22004435911;1224.4468005164194;1237.0267333984375;27130700
2023-09-25;adro;1237.0267333984375;1249.6066662804556;1232.8334224377647;1237.0267333984375;32402200
2023-09-26;adro;1241.2201566730596;1245.4134680131713;1153.1606185307141;1161.5472412109375;107378100
2023-09-27;adro;1161.5471157379682;1216.060157270797;1161.5471157379682;1203.480224609375;61453100
2023-09-29;adro;1216.060307017544;1216.060307017544;1190.9004385964913;1195.09375;24233700
2023-10-02;adro;1186.7070568804215;1186.7070568804215;1165.740501105149;1178.3204345703125;31881300
2023-10-03;adro;1165.740533878369;1165.740533878369;1128.000732421875;1128.000732421875;89948000
2023-10-04;adro;1119.6140875565377;1119.6140875565377;1098.6475316097863;1115.4207763671875;57427700
2023-10-05;adro;1107.0341572377872;1119.6140908427622;1090.260912431154;1094.4542236328125;37851600
2023-10-06;adro;1090.260981721698;1119.6141619988207;1090.260981721698;1111.2275390625;20289800
2023-10-09;adro;1128.000750490044;1174.1271752312725;1128.000750490044;1161.5472412109375;58700700
2023-10-10;adro;1182.5138466375336;1190.9004696633317;1161.5472890730384;1165.7406005859375;45513300
2023-10-11;adro;1174.1271265002265;1182.513748832371;1157.3538818359375;1157.3538818359375;26295100
2023-10-12;adro;1157.3539113324814;1157.3539113324814;1128.000732421875;1128.000732421875;41046500
2023-10-13;adro;1144.7739514565556;1148.967262634052;1128.0007067465694;1136.3873291015625;18962900
2023-10-16;adro;1153.1606660472403;1169.9339120988366;1144.7740430214421;1165.7406005859375;36979400
2023-10-17;adro;1161.5472412109375;1165.7405525510492;1153.1606185307141;1161.5472412109375;22750800
2023-10-18;adro;1153.1604713117572;1207.6735117737676;1144.7738497022171;1190.9002685546875;74460900
2023-10-19;adro;1190.900416597407;1199.2870392495015;1174.1271712932182;1182.5137939453125;57235900
2023-10-20;adro;1186.7071315220423;1186.7071315220423;1157.3539515904017;1174.127197265625;47189400
2023-10-23;adro;1165.7405106393915;1169.9338218287417;1111.227465177837;1115.4207763671875;69223700
2023-10-24;adro;1107.0341539884869;1128.0007099352385;1102.8408427991365;1115.4207763671875;39300700
2023-10-25;adro;1115.4208243723665;1132.1940698516503;1107.0342016327247;1119.6141357421875;35182500
2023-10-26;adro;1115.4208505306603;1119.6141619988207;1094.4542931898584;1111.2275390625;26026500
2023-10-27;adro;1115.42080226089;1123.8074248342803;1098.6475571141098;1107.0341796875;28710000
2023-10-30;adro;1107.0341873769685;1107.0341873769685;1056.7144515871064;1065.10107421875;43324200
2023-10-31;adro;1056.7144260406494;1090.2609157562256;1018.9746251106262;1073.4876708984375;61726200
2023-11-01;adro;1048.3278773137642;1048.3278773137642;1006.3947622212137;1010.5880737304688;78759900
2023-11-02;adro;1014.7811647040077;1035.7477176937598;998.0079223122059;1002.2012329101562;52050600
2023-11-03;adro;1014.7813421655371;1052.5211441469;1014.7813421655371;1044.134521484375;52737100
2023-11-06;adro;1048.327781466156;1065.1010259696145;1048.327781466156;1060.90771484375;38074400
2023-11-07;adro;1048.327859114056;1052.5211705505124;1010.5880561859501;1035.7479248046875;54811700
2023-11-08;adro;1031.554591444672;1035.7479027920083;1010.5880347079918;1023.16796875;31984200
2023-11-09;adro;1039.941139190051;1048.3277612802933;1023.1678950095663;1027.3612060546875;37033100
2023-11-10;adro;1027.3613492904171;1052.5212190689579;1027.3613492904171;1039.9412841796875;29145200
2023-11-13;adro;1044.1345958094444;1052.5212190689579;1027.3613492904171;1039.9412841796875;20144700
2023-11-14;adro;1039.9412841796875;1056.7145306987147;1027.3613492904171;1039.9412841796875;37330100
2023-11-15;adro;1056.7144293918077;1073.487674302789;1044.1344957085719;1052.5211181640625;33971500
2023-11-16;adro;1052.5210925920208;1060.90771484375;1035.7478480885623;1060.90771484375;18745300
2023-11-17;adro;1048.3278289554626;1069.2943855345718;1048.3278289554626;1065.10107421875;17834500
2023-11-20;adro;1069.2943115234375;1073.4876225490195;1060.9076894722732;1069.2943115234375;16184700
2023-11-21;adro;1065.1010452212045;1094.4542236328125;1065.1010452212045;1094.4542236328125;31763500
2023-11-22;adro;1094.4541265421392;1098.6474373718027;1077.6808832234858;1086.0675048828125;22390500
2023-11-23;adro;1090.260866651348;1094.4541776769302;1060.9076894722732;1069.2943115234375;24567400
2023-11-24;adro;1069.2943855345718;1081.8743194820374;1052.5211402712844;1065.10107421875;29571200
2023-11-27;adro;1065.1010004978552;1090.260866651348;1065.1010004978552;1069.2943115234375;19835100
2023-11-28;adro;1073.4877664728683;1098.647635999576;1073.4877664728683;1081.8743896484375;19680900
2023-11-29;adro;1086.067701236222;1094.4543244117915;1073.4877664728683;1081.8743896484375;15113600
2023-11-30;adro;1086.0676488512345;1098.6475830078125;1077.6810260801824;1098.6475830078125;45144600
2023-12-01;adro;1107.0341606140137;1111.2274718284607;1069.2943596839905;1073.4876708984375;35005000
2023-12-04;adro;1081.8742933273315;1094.4542269706726;1069.2943596839905;1073.4876708984375;24493200
2023-12-05;adro;1077.6809855305341;1081.8742967582793;1044.1344957085719;1052.5211181640625;42476700
2023-12-06;adro;1052.5210925920208;1065.1010259696145;1048.327781466156;1060.90771484375;18067600
2023-12-07;adro;1073.4876482213438;1090.2608927248023;1048.327781466156;1060.90771484375;40972500
2023-12-08;adro;1077.6809821128845;1090.2609157562256;1069.2943596839905;1073.4876708984375;41613300
2023-12-11;adro;1081.8742933273315;1090.2609157562256;1060.9077372550964;1073.4876708984375;30840100
2023-12-12;adro;1073.4876225490195;1077.6809335746016;1056.7143784466912;1069.2943115234375;21613800
2023-12-13;adro;1052.5210723254145;1052.5210723254145;1018.9745839644452;1027.3612060546875;51005200
2023-12-14;adro;1031.5545874905874;1052.5211441469;1023.1679648280623;1044.134521484375;23293600
2023-12-15;adro;1044.1345432826452;1077.6810346330915;1044.1345432826452;1056.7144775390625;52881100
2023-12-18;adro;1060.9077406195531;1069.2943630750435;1035.7478732530815;1052.5211181640625;25316200
2023-12-19;adro;1081.8746056189905;1098.6478553185095;1077.6812931941106;1090.26123046875;67987900
2023-12-20;adro;1090.261012824007;1107.0342591751453;1081.8743896484375;1081.8743896484375;51466300
2023-12-21;adro;1081.8746056189905;1094.4545428936299;1077.6812931941106;1090.26123046875;34194600
2023-12-22;adro;1090.260815712476;1094.4541265421392;1081.874194053149;1086.0675048828125;29264900
2023-12-27;adro;1090.260815712476;1102.8407482014659;1081.874194053149;1086.0675048828125;57605200
2023-12-28;adro;1090.261012824007;1094.4543244117915;1073.4877664728683;1081.8743896484375;84319700
2023-12-29;adro;1095.5020675018054;1104.5933709665505;1077.319460572315;1081.8651123046875;124776700
2024-01-02;adro;1081.8651392680094;1131.8673095703125;1081.8651392680094;1131.8673095703125;75818300
2024-01-03;adro;1118.230334016792;1118.230334016792;1095.5020751953125;1095.5020751953125;71643200
2024-01-04;adro;1100.0477394166032;1122.7759984954587;1100.0477394166032;1118.2303466796875;61464500
2024-01-05;adro;1131.8672970631085;1131.8672970631085;1109.1390380859375;1109.1390380859375;47595800
2024-01-08;adro;1113.6846898813717;1131.8672970631085;1104.5933862905033;1109.1390380859375;61501200
2024-01-09;adro;1113.6848104343492;1118.2304627218364;1095.5022012844006;1104.593505859375;37607800
2024-01-10;adro;1118.2303466796875;1118.2303466796875;1109.1390430481454;1118.2303466796875;22865400
2024-01-11;adro;1118.2304667570154;1118.2304667570154;1109.1391621492348;1113.684814453125;18591600
2024-01-12;adro;1113.684820359753;1127.32177734375;1109.139168031754;1127.32177734375;36980800
2024-01-15;adro;1127.321662568476;1150.0499218944535;1127.321662568476;1140.9586181640625;41068200
2024-01-16;adro;1140.9587382812501;1145.504390625;1127.32178125;1136.4130859375;24464000
2024-01-17;adro;1136.4129614159765;1145.5042651073043;1122.7760058789847;1131.8673095703125;23991600
